timestamp,PIR,FOTORES,OCCUPIED?
2020-11-05 10:49:16.100937,0,1,0
2020-11-05 10:49:17.102263,0,1,0
2020-11-05 10:49:18.103625,0,1,0
2020-11-05 10:49:19.104960,0,1,0
2020-11-05 10:49:20.106320,0,1,0
2020-11-05 10:49:21.107644,0,1,0
2020-11-05 10:49:22.108946,0,1,0
2020-11-05 10:49:23.110252,0,1,0
2020-11-05 10:49:24.111576,0,1,0
2020-11-05 10:49:25.112933,0,1,0
2020-11-05 10:49:26.114253,0,1,0
2020-11-05 10:49:27.115580,0,1,0
2020-11-05 10:49:28.116943,0,1,0
2020-11-05 10:49:29.118262,0,1,0
2020-11-05 10:49:30.119590,0,1,0
2020-11-05 10:49:31.120920,0,1,0
2020-11-05 10:49:32.122274,0,1,0
2020-11-05 10:49:33.123598,0,1,0
2020-11-05 10:49:34.124918,0,1,0
2020-11-05 10:49:35.126270,0,1,0
2020-11-05 10:49:36.127622,0,1,0
2020-11-05 10:49:37.128976,0,1,0
2020-11-05 10:49:38.130332,0,1,0
2020-11-05 10:49:39.131693,0,1,0
2020-11-05 10:49:40.133047,0,1,0
2020-11-05 10:49:41.134381,0,1,0
2020-11-05 10:49:42.135734,0,1,0
2020-11-05 10:49:43.137069,0,1,0
2020-11-05 10:49:44.138380,0,1,0
2020-11-05 10:49:45.139725,0,1,0
2020-11-05 10:49:46.141032,0,1,0
2020-11-05 10:49:47.142372,0,1,0
2020-11-05 10:49:48.143713,0,1,0
2020-11-05 10:49:49.145045,0,1,0
2020-11-05 10:49:50.146366,0,1,0
2020-11-05 10:49:51.147685,0,1,0
2020-11-05 10:49:52.148986,0,1,0
2020-11-05 10:49:53.150314,0,1,0
2020-11-05 10:49:54.151639,0,1,0
2020-11-05 10:49:55.152966,0,1,0
2020-11-05 10:49:56.154283,0,1,0
2020-11-05 10:49:57.155595,0,1,0
2020-11-05 10:49:58.156906,0,1,0
2020-11-05 10:49:59.158228,0,1,0
2020-11-05 10:50:00.159551,0,1,0
2020-11-05 10:50:01.160885,0,1,0
2020-11-05 10:50:02.162212,0,1,0
2020-11-05 10:50:03.163536,0,1,0
2020-11-05 10:50:04.164851,0,1,0
2020-11-05 10:50:05.166175,0,1,0
2020-11-05 10:50:06.167498,0,1,0
2020-11-05 10:50:07.168820,0,1,0
2020-11-05 10:50:08.170194,0,1,0
2020-11-05 10:50:09.171560,0,1,0
2020-11-05 10:50:10.172894,0,1,0
2020-11-05 10:50:11.174225,0,1,0
2020-11-05 10:50:12.175547,0,1,0
2020-11-05 10:50:13.176856,0,1,0
2020-11-05 10:50:14.178177,0,1,0
2020-11-05 10:50:15.179494,0,1,0
2020-11-05 10:50:16.180810,0,1,0
2020-11-05 10:50:17.182167,0,1,0
2020-11-05 10:50:18.183480,0,1,0
2020-11-05 10:50:19.184785,0,1,0
2020-11-05 10:50:20.186104,0,1,0
2020-11-05 10:50:21.187434,0,1,0
2020-11-05 10:50:22.188751,0,1,0
2020-11-05 10:50:23.190067,0,1,0
2020-11-05 10:50:24.191441,0,1,0
2020-11-05 10:50:25.192753,0,1,0
2020-11-05 10:50:26.194076,0,1,0
2020-11-05 10:50:27.195373,0,1,0
2020-11-05 10:50:28.196692,0,1,0
2020-11-05 10:50:29.198010,0,1,0
2020-11-05 10:50:30.199325,0,1,0
2020-11-05 10:50:31.200635,0,1,0
2020-11-05 10:50:32.201922,0,1,0
2020-11-05 10:50:33.203248,0,1,0
2020-11-05 10:50:34.204567,0,1,0
2020-11-05 10:50:35.205887,0,1,0
2020-11-05 10:50:36.207250,0,1,0
2020-11-05 10:50:37.208578,0,1,0
2020-11-05 10:50:38.209905,0,1,0
2020-11-05 10:50:39.211285,0,1,0
2020-11-05 10:50:40.212617,0,1,0
2020-11-05 10:50:41.213955,0,1,0
2020-11-05 10:50:42.215282,0,1,0
2020-11-05 10:50:43.216609,0,1,0
2020-11-05 10:50:44.217972,0,1,0
2020-11-05 10:50:45.219289,0,1,0
2020-11-05 10:50:46.220616,0,1,0
2020-11-05 10:50:47.221961,0,1,0
2020-11-05 10:50:48.223325,0,1,0
2020-11-05 10:50:49.224670,0,1,0
2020-11-05 10:50:50.225988,0,1,0
2020-11-05 10:50:51.227716,0,1,0
2020-11-05 10:50:52.229079,0,1,0
2020-11-05 10:50:53.230409,0,1,0
2020-11-05 10:50:54.231730,0,1,0
2020-11-05 10:50:55.233077,0,1,0
2020-11-05 10:50:56.234373,0,1,0
2020-11-05 10:50:57.235722,0,1,0
2020-11-05 10:50:58.237044,0,1,0
2020-11-05 10:50:59.238363,0,1,0
2020-11-05 10:51:00.239677,0,1,0
2020-11-05 10:51:01.240982,0,1,0
2020-11-05 10:51:02.242304,0,1,0
2020-11-05 10:51:03.243657,0,1,0
2020-11-05 10:51:04.245005,0,1,0
2020-11-05 10:51:05.246328,0,1,0
2020-11-05 10:51:06.247675,0,1,0
2020-11-05 10:51:07.249026,0,1,0
2020-11-05 10:51:08.250383,0,1,0
2020-11-05 10:51:09.251710,0,1,0
2020-11-05 10:51:10.253045,0,1,0
2020-11-05 10:51:11.254410,0,1,0
2020-11-05 10:51:12.255737,0,1,0
2020-11-05 10:51:13.257094,0,1,0
2020-11-05 10:51:14.258440,0,1,0
2020-11-05 10:51:15.259787,0,1,0
2020-11-05 10:51:16.261113,0,1,0
2020-11-05 10:51:17.262441,0,1,0
2020-11-05 10:51:18.263758,0,1,0
2020-11-05 10:51:19.265059,0,1,0
2020-11-05 10:51:20.266407,0,1,0
2020-11-05 10:51:21.267732,0,1,0
2020-11-05 10:51:22.269100,0,1,0
2020-11-05 10:51:23.270461,0,1,0
2020-11-05 10:51:24.271814,0,1,0
2020-11-05 10:51:25.273138,0,1,0
2020-11-05 10:51:26.274493,0,1,0
2020-11-05 10:51:27.275809,0,1,0
2020-11-05 10:51:28.277169,0,1,0
2020-11-05 10:51:29.278524,0,1,0
2020-11-05 10:51:30.279842,0,1,0
2020-11-05 10:51:31.281194,0,1,0
2020-11-05 10:51:32.282484,0,1,0
2020-11-05 10:51:33.283814,0,1,0
2020-11-05 10:51:34.285144,0,1,0
2020-11-05 10:51:35.286466,0,1,0
2020-11-05 10:51:36.287781,0,1,0
2020-11-05 10:51:37.289131,0,1,0
2020-11-05 10:51:38.290453,0,1,0
2020-11-05 10:51:39.291809,0,1,0
2020-11-05 10:51:40.293133,0,1,0
2020-11-05 10:51:41.294461,0,1,0
2020-11-05 10:51:42.295794,0,1,0
2020-11-05 10:51:43.297086,0,1,0
2020-11-05 10:51:44.298401,0,1,0
2020-11-05 10:51:45.299719,0,1,0
2020-11-05 10:51:46.301166,0,1,0
2020-11-05 10:51:47.302529,0,1,0
2020-11-05 10:51:48.303866,0,1,0
2020-11-05 10:51:49.305218,0,1,0
2020-11-05 10:51:50.306570,0,1,0
2020-11-05 10:51:51.307894,0,1,0
2020-11-05 10:51:52.309213,0,1,0
2020-11-05 10:51:53.310537,0,1,0
2020-11-05 10:51:54.311857,0,1,0
2020-11-05 10:51:55.313206,0,1,0
2020-11-05 10:51:56.314550,0,1,0
2020-11-05 10:51:57.315857,0,1,0
2020-11-05 10:51:58.317178,0,1,0
2020-11-05 10:51:59.318480,0,1,0
2020-11-05 10:52:00.319837,0,1,0
2020-11-05 10:52:01.321282,0,1,0
2020-11-05 10:52:02.322591,0,1,0
2020-11-05 10:52:03.323917,0,1,0
2020-11-05 10:52:04.325277,0,1,0
2020-11-05 10:52:05.326641,0,1,0
2020-11-05 10:52:06.328001,0,1,0
2020-11-05 10:52:07.329355,0,1,0
2020-11-05 10:52:08.330676,0,1,0
2020-11-05 10:52:09.332004,0,1,0
2020-11-05 10:52:10.333367,0,1,0
2020-11-05 10:52:11.334695,0,1,0
2020-11-05 10:52:12.336024,0,1,0
2020-11-05 10:52:13.337345,0,1,0
2020-11-05 10:52:14.338699,0,1,0
2020-11-05 10:52:15.340027,0,1,0
2020-11-05 10:52:16.341482,0,1,0
2020-11-05 10:52:17.342835,0,1,0
2020-11-05 10:52:18.344158,0,1,0
2020-11-05 10:52:19.345476,0,1,0
2020-11-05 10:52:20.346812,0,1,0
2020-11-05 10:52:21.348145,0,1,0
2020-11-05 10:52:22.349473,0,1,0
2020-11-05 10:52:23.350798,0,1,0
2020-11-05 10:52:24.352121,0,1,0
2020-11-05 10:52:25.353444,0,1,0
2020-11-05 10:52:26.354751,0,1,0
2020-11-05 10:52:27.356074,0,1,0
2020-11-05 10:52:28.357400,0,1,0
2020-11-05 10:52:29.358713,0,1,0
2020-11-05 10:52:30.360027,0,1,0
2020-11-05 10:52:31.361388,0,1,0
2020-11-05 10:52:32.362693,0,1,0
2020-11-05 10:52:33.364014,0,1,0
2020-11-05 10:52:34.365331,0,1,0
2020-11-05 10:52:35.366648,0,1,0
2020-11-05 10:52:36.367967,0,1,0
2020-11-05 10:52:37.369292,0,1,0
2020-11-05 10:52:38.370621,0,1,0
2020-11-05 10:52:39.371945,0,1,0
2020-11-05 10:52:40.373275,0,1,0
2020-11-05 10:52:41.374592,0,1,0
2020-11-05 10:52:42.375898,0,1,0
2020-11-05 10:52:43.377218,0,1,0
2020-11-05 10:52:44.378541,0,1,0
2020-11-05 10:52:45.379861,0,1,0
2020-11-05 10:52:46.381252,0,1,0
2020-11-05 10:52:47.382597,0,1,0
2020-11-05 10:52:48.383931,0,1,0
2020-11-05 10:52:49.385242,0,1,0
2020-11-05 10:52:50.386569,0,1,0
2020-11-05 10:52:51.387895,0,1,0
2020-11-05 10:52:52.389217,0,1,0
2020-11-05 10:52:53.390535,0,1,0
2020-11-05 10:52:54.391860,0,1,0
2020-11-05 10:52:55.393179,0,1,0
2020-11-05 10:52:56.394493,0,1,0
2020-11-05 10:52:57.395819,0,1,0
2020-11-05 10:52:58.397155,0,1,0
2020-11-05 10:52:59.398467,0,1,0
2020-11-05 10:53:00.399779,0,1,0
2020-11-05 10:53:01.401088,0,1,0
2020-11-05 10:53:02.402392,0,1,0
2020-11-05 10:53:03.403718,0,1,0
2020-11-05 10:53:04.405035,0,1,0
2020-11-05 10:53:05.406357,0,1,0
2020-11-05 10:53:06.407670,0,1,0
2020-11-05 10:53:07.409016,0,1,0
2020-11-05 10:53:08.410335,0,1,0
2020-11-05 10:53:09.411661,0,1,0
2020-11-05 10:53:10.412987,0,1,0
2020-11-05 10:53:11.414307,0,1,0
2020-11-05 10:53:12.415622,0,1,0
2020-11-05 10:53:13.416945,0,1,0
2020-11-05 10:53:14.418271,0,1,0
2020-11-05 10:53:15.419587,0,1,0
2020-11-05 10:53:16.420893,0,1,0
2020-11-05 10:53:17.422195,0,1,0
2020-11-05 10:53:18.423509,0,1,0
2020-11-05 10:53:19.424833,0,1,0
2020-11-05 10:53:20.426161,0,1,0
2020-11-05 10:53:21.427481,0,1,0
2020-11-05 10:53:22.428771,0,1,0
2020-11-05 10:53:23.430108,0,1,0
2020-11-05 10:53:24.431494,0,1,0
2020-11-05 10:53:25.432811,0,1,0
2020-11-05 10:53:26.434126,0,1,0
2020-11-05 10:53:27.435456,0,1,0
2020-11-05 10:53:28.436781,0,1,0
2020-11-05 10:53:29.438101,0,1,0
2020-11-05 10:53:30.439426,0,1,0
2020-11-05 10:53:31.440755,0,1,0
2020-11-05 10:53:32.442080,0,1,0
2020-11-05 10:53:33.443404,0,1,0
2020-11-05 10:53:34.444727,0,1,0
2020-11-05 10:53:35.446047,0,1,0
2020-11-05 10:53:36.447360,0,1,0
2020-11-05 10:53:37.448667,0,1,0
2020-11-05 10:53:38.449983,0,1,0
2020-11-05 10:53:39.451371,0,1,0
2020-11-05 10:53:40.452697,0,1,0
2020-11-05 10:53:41.454018,0,1,0
2020-11-05 10:53:42.455318,0,1,0
2020-11-05 10:53:43.456619,0,1,0
2020-11-05 10:53:44.457938,0,1,0
2020-11-05 10:53:45.459266,0,1,0
2020-11-05 10:53:46.460592,0,1,0
2020-11-05 10:53:47.461942,0,1,0
2020-11-05 10:53:48.463282,0,1,0
2020-11-05 10:53:49.464607,0,1,0
2020-11-05 10:53:50.465930,0,1,0
2020-11-05 10:53:51.467258,0,1,0
2020-11-05 10:53:52.468579,0,1,0
2020-11-05 10:53:53.469935,0,1,0
2020-11-05 10:53:54.471323,0,1,0
2020-11-05 10:53:55.472647,0,1,0
2020-11-05 10:53:56.474002,0,1,0
2020-11-05 10:53:57.475328,0,1,0
2020-11-05 10:53:58.476688,0,1,0
2020-11-05 10:53:59.478012,0,1,0
2020-11-05 10:54:00.479340,0,1,0
2020-11-05 10:54:01.480669,0,1,0
2020-11-05 10:54:02.482029,0,1,0
2020-11-05 10:54:03.483358,0,1,0
2020-11-05 10:54:04.484715,0,1,0
2020-11-05 10:54:05.486042,0,1,0
2020-11-05 10:54:06.487362,0,1,0
2020-11-05 10:54:07.488712,0,1,0
2020-11-05 10:54:08.490036,0,1,0
2020-11-05 10:54:09.491413,0,1,0
2020-11-05 10:54:10.492739,0,1,0
2020-11-05 10:54:11.494094,0,1,0
2020-11-05 10:54:12.495437,0,1,0
2020-11-05 10:54:13.496757,0,1,0
2020-11-05 10:54:14.498113,0,1,0
2020-11-05 10:54:15.499437,0,1,0
2020-11-05 10:54:16.500757,0,1,0
2020-11-05 10:54:17.502081,0,1,0
2020-11-05 10:54:18.503407,0,1,0
2020-11-05 10:54:19.504733,0,1,0
2020-11-05 10:54:20.506053,0,1,0
2020-11-05 10:54:21.507384,0,1,0
2020-11-05 10:54:22.508701,0,1,0
2020-11-05 10:54:23.510030,0,1,0
2020-11-05 10:54:24.511439,0,1,0
2020-11-05 10:54:25.512774,0,1,0
2020-11-05 10:54:26.514101,0,1,0
2020-11-05 10:54:27.515423,0,1,0
2020-11-05 10:54:28.516743,0,1,0
2020-11-05 10:54:29.518064,0,1,0
2020-11-05 10:54:30.519392,0,1,0
2020-11-05 10:54:31.520719,0,1,0
2020-11-05 10:54:32.522043,0,1,0
2020-11-05 10:54:33.523369,0,1,0
2020-11-05 10:54:34.524688,0,1,0
2020-11-05 10:54:35.526006,0,1,0
2020-11-05 10:54:36.527323,0,1,0
2020-11-05 10:54:37.528646,0,1,0
2020-11-05 10:54:38.529970,0,1,0
2020-11-05 10:54:39.531393,0,1,0
2020-11-05 10:54:40.532717,0,1,0
2020-11-05 10:54:41.534041,0,1,0
2020-11-05 10:54:42.535359,0,1,0
2020-11-05 10:54:43.536679,0,1,0
2020-11-05 10:54:44.537998,0,1,0
2020-11-05 10:54:45.539327,0,1,0
2020-11-05 10:54:46.540654,0,1,0
2020-11-05 10:54:47.542002,0,1,0
2020-11-05 10:54:48.543347,0,1,0
2020-11-05 10:54:49.543818,0,1,0
2020-11-05 10:54:50.545145,0,1,0
2020-11-05 10:54:51.546479,0,1,0
2020-11-05 10:54:52.548181,0,1,0
2020-11-05 10:54:53.549522,0,1,0
2020-11-05 10:54:54.550855,0,1,0
2020-11-05 10:54:55.552178,0,1,0
2020-11-05 10:54:56.553510,0,1,0
2020-11-05 10:54:57.554847,0,1,0
2020-11-05 10:54:58.556171,0,1,0
2020-11-05 10:54:59.557482,0,1,0
2020-11-05 10:55:00.558807,0,1,0
2020-11-05 10:55:01.560226,0,1,0
2020-11-05 10:55:02.561559,0,1,0
2020-11-05 10:55:03.562928,0,1,0
2020-11-05 10:55:04.564248,0,1,0
2020-11-05 10:55:05.565569,0,1,0
2020-11-05 10:55:06.566890,0,1,0
2020-11-05 10:55:07.568212,0,1,0
2020-11-05 10:55:08.569546,0,1,0
2020-11-05 10:55:09.570911,0,1,0
2020-11-05 10:55:10.572239,0,1,0
2020-11-05 10:55:11.573575,0,1,0
2020-11-05 10:55:12.574905,0,1,0
2020-11-05 10:55:13.576262,0,1,0
2020-11-05 10:55:14.577585,0,1,0
2020-11-05 10:55:15.578906,0,1,0
2020-11-05 10:55:16.580220,0,1,0
2020-11-05 10:55:17.581582,0,1,0
2020-11-05 10:55:18.582902,0,1,0
2020-11-05 10:55:19.584219,0,1,0
2020-11-05 10:55:20.585555,0,1,0
2020-11-05 10:55:21.586921,0,1,0
2020-11-05 10:55:22.588253,0,1,0
2020-11-05 10:55:23.589624,0,1,0
2020-11-05 10:55:24.590956,0,1,0
2020-11-05 10:55:25.592312,0,1,0
2020-11-05 10:55:26.593638,0,1,0
2020-11-05 10:55:27.595000,0,1,0
2020-11-05 10:55:28.595925,0,1,0
2020-11-05 10:55:29.597400,0,1,0
2020-11-05 10:55:30.598722,0,1,0
2020-11-05 10:55:31.600031,0,1,0
2020-11-05 10:55:32.601395,0,1,0
2020-11-05 10:55:33.602699,0,1,0
2020-11-05 10:55:34.604030,0,1,0
2020-11-05 10:55:35.605356,0,1,0
2020-11-05 10:55:36.606679,0,1,0
2020-11-05 10:55:37.608007,0,1,0
2020-11-05 10:55:38.609335,0,1,0
2020-11-05 10:55:39.610667,0,1,0
2020-11-05 10:55:40.612003,0,1,0
2020-11-05 10:55:41.613328,0,1,0
2020-11-05 10:55:42.614651,0,1,0
2020-11-05 10:55:43.615982,0,1,0
2020-11-05 10:55:44.617305,0,1,0
2020-11-05 10:55:45.618661,0,1,0
2020-11-05 10:55:46.619995,0,1,0
2020-11-05 10:55:47.621444,0,1,0
2020-11-05 10:55:48.622831,0,1,0
2020-11-05 10:55:49.624207,0,1,0
2020-11-05 10:55:50.625553,0,1,0
2020-11-05 10:55:51.626924,0,1,0
2020-11-05 10:55:52.628257,0,1,0
2020-11-05 10:55:53.629628,0,1,0
2020-11-05 10:55:54.630967,0,1,0
2020-11-05 10:55:55.632304,0,1,0
2020-11-05 10:55:56.633640,0,1,0
2020-11-05 10:55:57.634975,0,1,0
2020-11-05 10:55:58.636294,0,1,0
2020-11-05 10:55:59.637613,0,1,0
2020-11-05 10:56:00.638945,0,1,0
2020-11-05 10:56:01.640287,0,1,0
2020-11-05 10:56:02.641614,0,1,0
2020-11-05 10:56:03.642944,0,1,0
2020-11-05 10:56:04.644277,0,1,0
2020-11-05 10:56:05.645612,0,1,0
2020-11-05 10:56:06.646946,0,1,0
2020-11-05 10:56:07.648275,0,1,0
2020-11-05 10:56:08.649604,0,1,0
2020-11-05 10:56:09.650938,0,1,0
2020-11-05 10:56:10.652269,0,1,0
2020-11-05 10:56:11.653596,0,1,0
2020-11-05 10:56:12.654909,0,1,0
2020-11-05 10:56:13.656237,0,1,0
2020-11-05 10:56:14.657561,0,1,0
2020-11-05 10:56:15.658886,0,1,0
2020-11-05 10:56:16.660215,0,1,0
2020-11-05 10:56:17.661550,0,1,0
2020-11-05 10:56:18.662873,0,1,0
2020-11-05 10:56:19.664205,0,1,0
2020-11-05 10:56:20.665546,0,1,0
2020-11-05 10:56:21.666886,0,1,0
2020-11-05 10:56:22.668220,0,1,0
2020-11-05 10:56:23.669561,0,1,0
2020-11-05 10:56:24.670901,0,1,0
2020-11-05 10:56:25.672231,0,1,0
2020-11-05 10:56:26.673559,0,1,0
2020-11-05 10:56:27.674872,0,1,0
2020-11-05 10:56:28.676173,0,1,0
2020-11-05 10:56:29.677489,0,1,0
2020-11-05 10:56:30.678821,0,1,0
2020-11-05 10:56:31.680165,0,1,0
2020-11-05 10:56:32.681501,0,1,0
2020-11-05 10:56:33.682833,0,1,0
2020-11-05 10:56:34.684167,0,1,0
2020-11-05 10:56:35.685495,0,1,0
2020-11-05 10:56:36.686820,0,1,0
2020-11-05 10:56:37.688155,0,1,0
2020-11-05 10:56:38.689486,0,1,0
2020-11-05 10:56:39.690833,0,1,0
2020-11-05 10:56:40.692165,0,1,0
2020-11-05 10:56:41.693433,0,1,0
2020-11-05 10:56:42.694809,0,1,0
2020-11-05 10:56:43.696148,0,1,0
2020-11-05 10:56:44.697487,0,1,0
2020-11-05 10:56:45.698823,0,1,0
2020-11-05 10:56:46.700167,0,1,0
2020-11-05 10:56:47.701520,0,1,0
2020-11-05 10:56:48.702905,0,1,0
2020-11-05 10:56:49.704248,0,1,0
2020-11-05 10:56:50.705590,0,1,0
2020-11-05 10:56:51.706931,0,1,0
2020-11-05 10:56:52.708262,0,1,0
2020-11-05 10:56:53.709612,0,1,0
2020-11-05 10:56:54.710975,0,1,0
2020-11-05 10:56:55.712336,0,1,0
2020-11-05 10:56:56.713749,0,1,0
2020-11-05 10:56:57.715108,0,1,0
2020-11-05 10:56:58.716467,0,1,0
2020-11-05 10:56:59.717837,0,1,0
2020-11-05 10:57:00.719206,0,1,0
2020-11-05 10:57:01.720571,0,1,0
2020-11-05 10:57:02.721938,0,1,0
2020-11-05 10:57:03.723295,0,1,0
2020-11-05 10:57:04.724687,0,1,0
2020-11-05 10:57:05.726049,0,1,0
2020-11-05 10:57:06.727402,0,1,0
2020-11-05 10:57:07.728769,0,1,0
2020-11-05 10:57:08.730179,0,1,0
2020-11-05 10:57:09.731545,0,1,0
2020-11-05 10:57:10.732894,0,1,0
2020-11-05 10:57:11.734278,0,1,0
2020-11-05 10:57:12.735636,0,1,0
2020-11-05 10:57:13.737000,0,1,0
2020-11-05 10:57:14.738322,0,1,0
2020-11-05 10:57:15.739679,0,1,0
2020-11-05 10:57:16.741040,0,1,0
2020-11-05 10:57:17.742368,0,1,0
2020-11-05 10:57:18.743696,0,1,0
2020-11-05 10:57:19.745061,0,1,0
2020-11-05 10:57:20.746390,0,1,0
2020-11-05 10:57:21.747759,0,1,0
2020-11-05 10:57:22.749095,0,1,0
2020-11-05 10:57:23.750437,0,1,0
2020-11-05 10:57:24.751802,0,1,0
2020-11-05 10:57:25.753131,0,1,0
2020-11-05 10:57:26.754459,0,1,0
2020-11-05 10:57:27.755783,0,1,0
2020-11-05 10:57:28.757102,0,1,0
2020-11-05 10:57:29.758411,0,1,0
2020-11-05 10:57:30.759739,0,1,0
2020-11-05 10:57:31.761066,0,1,0
2020-11-05 10:57:32.762395,0,1,0
2020-11-05 10:57:33.763721,0,1,0
2020-11-05 10:57:34.765045,0,1,0
2020-11-05 10:57:35.766369,0,1,0
2020-11-05 10:57:36.767700,0,1,0
2020-11-05 10:57:37.769027,0,1,0
2020-11-05 10:57:38.770352,0,1,0
2020-11-05 10:57:39.771677,0,1,0
2020-11-05 10:57:40.773013,0,1,0
2020-11-05 10:57:41.774353,0,1,0
2020-11-05 10:57:42.775686,0,1,0
2020-11-05 10:57:43.777015,0,1,0
2020-11-05 10:57:44.778341,0,1,0
2020-11-05 10:57:45.779660,0,1,0
2020-11-05 10:57:46.780974,0,1,0
2020-11-05 10:57:47.782358,0,1,0
2020-11-05 10:57:48.783705,0,1,0
2020-11-05 10:57:49.785037,0,1,0
2020-11-05 10:57:50.786364,0,1,0
2020-11-05 10:57:51.787704,0,1,0
2020-11-05 10:57:52.789048,0,1,0
2020-11-05 10:57:53.790375,0,1,0
2020-11-05 10:57:54.791686,0,1,0
2020-11-05 10:57:55.793007,0,1,0
2020-11-05 10:57:56.794333,0,1,0
2020-11-05 10:57:57.795662,0,1,0
2020-11-05 10:57:58.796982,0,1,0
2020-11-05 10:57:59.798310,0,1,0
2020-11-05 10:58:00.799640,0,1,0
2020-11-05 10:58:01.800974,0,1,0
2020-11-05 10:58:02.802306,0,1,0
2020-11-05 10:58:03.803636,0,1,0
2020-11-05 10:58:04.804959,0,1,0
2020-11-05 10:58:05.806287,0,1,0
2020-11-05 10:58:06.807624,0,1,0
2020-11-05 10:58:07.808954,0,1,0
2020-11-05 10:58:08.810280,0,1,0
2020-11-05 10:58:09.811605,0,1,0
2020-11-05 10:58:10.812978,0,1,0
2020-11-05 10:58:11.814319,0,1,0
2020-11-05 10:58:12.815650,0,1,0
2020-11-05 10:58:13.816958,0,1,0
2020-11-05 10:58:14.818272,0,1,0
2020-11-05 10:58:15.819585,0,1,0
2020-11-05 10:58:16.820904,0,1,0
2020-11-05 10:58:17.822232,0,1,0
2020-11-05 10:58:18.823594,0,1,0
2020-11-05 10:58:19.824918,0,1,0
2020-11-05 10:58:20.826250,0,1,0
2020-11-05 10:58:21.827588,0,1,0
2020-11-05 10:58:22.828923,0,1,0
2020-11-05 10:58:23.830279,0,1,0
2020-11-05 10:58:24.831612,0,1,0
2020-11-05 10:58:25.832938,0,1,0
2020-11-05 10:58:26.834268,0,1,0
2020-11-05 10:58:27.835586,0,1,0
2020-11-05 10:58:28.836875,0,1,0
2020-11-05 10:58:29.838194,0,1,0
2020-11-05 10:58:30.839520,0,1,0
2020-11-05 10:58:31.840829,0,1,0
2020-11-05 10:58:32.842183,0,1,0
2020-11-05 10:58:33.843506,0,1,0
2020-11-05 10:58:34.844830,0,1,0
2020-11-05 10:58:35.846152,0,1,0
2020-11-05 10:58:36.847475,0,1,0
2020-11-05 10:58:37.848823,0,1,0
2020-11-05 10:58:38.850192,0,1,0
2020-11-05 10:58:39.851524,0,1,0
2020-11-05 10:58:40.852891,0,1,0
2020-11-05 10:58:41.854238,0,1,0
2020-11-05 10:58:42.855606,0,1,0
2020-11-05 10:58:43.856919,0,1,0
2020-11-05 10:58:44.858259,0,1,0
2020-11-05 10:58:45.859584,0,1,0
2020-11-05 10:58:46.860217,0,1,0
2020-11-05 10:58:47.861536,0,1,0
2020-11-05 10:58:48.862859,0,1,0
2020-11-05 10:58:49.864175,0,1,0
2020-11-05 10:58:50.865538,0,1,0
2020-11-05 10:58:51.866861,0,1,0
2020-11-05 10:58:52.868194,0,1,0
2020-11-05 10:58:53.869896,0,1,0
2020-11-05 10:58:54.871338,0,1,0
2020-11-05 10:58:55.872669,0,1,0
2020-11-05 10:58:56.874008,0,1,0
2020-11-05 10:58:57.875312,0,1,0
2020-11-05 10:58:58.876609,0,1,0
2020-11-05 10:58:59.877978,0,1,0
2020-11-05 10:59:00.879339,0,1,0
2020-11-05 10:59:01.880678,0,1,0
2020-11-05 10:59:02.882019,0,1,0
2020-11-05 10:59:03.883372,0,1,0
2020-11-05 10:59:04.884731,0,1,0
2020-11-05 10:59:05.886117,0,1,0
2020-11-05 10:59:06.887479,0,1,0
2020-11-05 10:59:07.888831,0,1,0
2020-11-05 10:59:08.890213,0,1,0
2020-11-05 10:59:09.891562,0,1,0
2020-11-05 10:59:10.892913,0,1,0
2020-11-05 10:59:11.894251,0,1,0
2020-11-05 10:59:12.895622,0,1,0
2020-11-05 10:59:13.896952,0,1,0
2020-11-05 10:59:14.898302,0,1,0
2020-11-05 10:59:15.899628,0,1,0
2020-11-05 10:59:16.900967,0,1,0
2020-11-05 10:59:17.902306,0,1,0
2020-11-05 10:59:18.903635,0,1,0
2020-11-05 10:59:19.904965,0,1,0
2020-11-05 10:59:20.906291,0,1,0
2020-11-05 10:59:21.907617,0,1,0
2020-11-05 10:59:22.908945,0,1,0
2020-11-05 10:59:23.910266,0,1,0
2020-11-05 10:59:24.911585,0,1,0
2020-11-05 10:59:25.912905,0,1,0
2020-11-05 10:59:26.914210,0,1,0
2020-11-05 10:59:27.915527,0,1,0
2020-11-05 10:59:28.916858,0,1,0
2020-11-05 10:59:29.918186,0,1,0
2020-11-05 10:59:30.919508,0,1,0
2020-11-05 10:59:31.920828,0,1,0
2020-11-05 10:59:32.922150,0,1,0
2020-11-05 10:59:33.923469,0,1,0
2020-11-05 10:59:34.924773,0,1,0
2020-11-05 10:59:35.926105,0,1,0
2020-11-05 10:59:36.927437,0,1,0
2020-11-05 10:59:37.928771,0,1,0
2020-11-05 10:59:38.930099,0,1,0
2020-11-05 10:59:39.931510,0,1,0
2020-11-05 10:59:40.932851,0,1,0
2020-11-05 10:59:41.934186,0,1,0
2020-11-05 10:59:42.935520,0,1,0
2020-11-05 10:59:43.936846,0,1,0
2020-11-05 10:59:44.938156,0,1,0
2020-11-05 10:59:45.939467,0,1,0
2020-11-05 10:59:46.940785,0,1,0
2020-11-05 10:59:47.942111,0,1,0
2020-11-05 10:59:48.943481,0,1,0
2020-11-05 10:59:49.944814,0,1,0
2020-11-05 10:59:50.946153,0,1,0
